"","bag_site","pop","t","bags_label","tags_label","length","width"
"6127","Lewisetta","W5-NH",1,"MVP-NH-1","B239",31,21
"6128","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A157",44,38
"6129","Lewisetta","S2-DEBY",3,"MVP-DEBY-1","A157",75,49
"6130","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","A157",53,46
"6131","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-4","E309",41,27
"6132","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-4","E309",38,25
"6134","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-5","A570",32,15
"6135","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-5","A570",35,18
"6136","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-4","E317",39,25
"6137","YorkRiver","H1-HYBRIDMIX",3,"MVP-LARMIX-4","E317",52,34
"6138","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-4","E317",42,28
"6142","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-1","B154",39,31
"6143","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-1","B154",35,28
"6144","YorkRiver","W6-ME",1,"MVP-ME-5","A834",36,23
"6145","YorkRiver","W6-ME",2,"MVP-ME-5","A834",37,23
"6146","YorkRiver","W6-ME",3,"MVP-ME-5","A834",36,22
"6147","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","A129",39,26
"6148","Lewisetta","S2-DEBY",3,"MVP-DEBY-1","A129",62,41
"6149","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A129",35,24
"6151","YorkRiver","W2-LA",1,"MVP-LA-6","A875",28,22
"6152","YorkRiver","W2-LA",2,"MVP-LA-6","A875",34,28
"6153","YorkRiver","W5-NH",1,"MVP-NH-5","C077",31,25
"6154","YorkRiver","W5-NH",2,"MVP-NH-5","C077",33,26
"6155","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","A123",31,26
"6156","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A123",33,26
"6157","YorkRiver","W4-VA",1,"MVP-JR-5","A658",36,25
"6159","YorkRiver","W4-VA",2,"MVP-JR-5","A658",42,27
"6160","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A774",20,12
"6161","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A774",22,18
"6162","Lewisetta","W1-TX",3,"MVP-TX-3","E014",90,51
"6163","Lewisetta","W1-TX",1,"MVP-TX-3","E014",45,25
"6164","Lewisetta","W1-TX",2,"MVP-TX-3","E014",55,29
"6165","YorkRiver","S2-DEBY",1,"MVP-DEBY-5","A614",34,21
"6166","YorkRiver","S2-DEBY",3,"MVP-DEBY-5","A614",60,48
"6167","YorkRiver","S2-DEBY",2,"MVP-DEBY-5","A614",35,22
"6168","YorkRiver","W6-ME",3,"MVP-ME-5","A826",25,16
"6169","YorkRiver","W6-ME",1,"MVP-ME-5","A826",30,20
"6170","YorkRiver","W6-ME",2,"MVP-ME-5","A826",30,20
"6171","YorkRiver","S2-DEBY",3,"MVP-DEBY-5","A594",63,41
"6172","YorkRiver","S2-DEBY",1,"MVP-DEBY-5","A594",38,26
"6173","YorkRiver","S2-DEBY",2,"MVP-DEBY-5","A594",41,26
"6174","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-3","B106",32,26
"6175","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-3","B106",32,24
"6176","Lewisetta","H2-SEEDMIX",3,"MVP-SEEDMIX-3","B106",38,30
"6177","Lewisetta","S1-LOLA",2,"MVP-LOLA-1","B167",60,37
"6178","Lewisetta","S1-LOLA",1,"MVP-LOLA-1","B167",52,33
"6179","Lewisetta","S1-LOLA",3,"MVP-LOLA-1","B167",84,55
"6180","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-2","A320",43,30
"6181","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-2","A320",41,25
"6182","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-2","A320",67,44
"6183","Lewisetta","W5-NH",2,"MVP-NH-3","B022",27,20
"6184","Lewisetta","W5-NH",1,"MVP-NH-3","B022",25,18
"6185","YorkRiver","W5-NH",1,"MVP-NH-4","A475",38,27
"6186","YorkRiver","W5-NH",2,"MVP-NH-4","A475",41,27
"6187","YorkRiver","W3-FL",1,"MVP-FL-6","E576",31,21
"6188","YorkRiver","W3-FL",3,"MVP-FL-6","E576",68,47
"6189","YorkRiver","W3-FL",2,"MVP-FL-6","E576",35,22
"6190","YorkRiver","W5-NH",3,"MVP-NH-5","C075",43,39
"6191","YorkRiver","W5-NH",1,"MVP-NH-5","C075",25,22
"6192","YorkRiver","W5-NH",2,"MVP-NH-5","C075",29,23
"6193","Lewisetta","W5-NH",1,"MVP-NH-2","B257",25,19
"6194","Lewisetta","W5-NH",3,"MVP-NH-2","B257",42,29
"6195","Lewisetta","W5-NH",2,"MVP-NH-2","B257",31,27
"6196","YorkRiver","W6-ME",2,"MVP-ME-5","A819",42,26
"6197","YorkRiver","W6-ME",1,"MVP-ME-5","A819",40,26
"6198","Lewisetta","W5-NH",2,"MVP-NH-1","B215",27,22
"6199","Lewisetta","W5-NH",3,"MVP-NH-1","B215",36,35
"6200","Lewisetta","W5-NH",1,"MVP-NH-1","B215",27,22
"6201","Lewisetta","W3-FL",3,"MVP-FL-2","E081",68,45
"6202","Lewisetta","W3-FL",2,"MVP-FL-2","E081",36,23
"6203","Lewisetta","W3-FL",1,"MVP-FL-2","E081",33,23
"6204","Lewisetta","W4-VA",3,"MVP-JR-3","B359",65,45
"6205","Lewisetta","W4-VA",2,"MVP-JR-3","B359",35,23
"6206","Lewisetta","W4-VA",1,"MVP-JR-3","B359",30,21
"6207","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-6","E344",45,27
"6208","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-6","E344",46,30
"6209","Lewisetta","W6-ME",1,"MVP-ME-1","B420",34,27
"6210","Lewisetta","W6-ME",2,"MVP-ME-1","B420",42,36
"6211","YorkRiver","W5-NH",1,"MVP-NH-4","NH-4-extra",11,6
"6212","YorkRiver","W5-NH",1,"MVP-NH-4","NH-4-extra",11,7
"6213","YorkRiver","W5-NH",1,"MVP-NH-4","NH-4-extra",9,7
"6214","YorkRiver","W5-NH",1,"MVP-NH-4","NH-4-extra",13,8
"6215","YorkRiver","W5-NH",1,"MVP-NH-4","NH-4-extra",11,6
"6216","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-2","A339",31,25
"6217","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-2","A339",38,35
"6218","Lewisetta","H2-SEEDMIX",3,"MVP-SEEDMIX-2","A339",66,48
"6219","YorkRiver","W1-TX",1,"MVP-TX-6","C365",51,32
"6220","YorkRiver","W1-TX",2,"MVP-TX-6","C365",52,37
"6221","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-4","A736",52,33
"6222","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A736",45,27
"6223","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A736",52,32
"6224","YorkRiver","W5-NH",1,"MVP-NH-4","A470",19,16
"6225","YorkRiver","W5-NH",2,"MVP-NH-4","A470",21,17
"6226","Lewisetta","W3-FL",2,"MVP-FL-3","E101",44,28
"6227","Lewisetta","W3-FL",1,"MVP-FL-3","E101",37,25
"6229","YorkRiver","S1-LOLA",2,"MVP-LOLA-5","C193",39,28
"6230","YorkRiver","S1-LOLA",3,"MVP-LOLA-5","C193",57,43
"6231","YorkRiver","S1-LOLA",1,"MVP-LOLA-5","C193",35,25
"6232","Lewisetta","W4-VA",2,"MVP-JR-1","B330",30,24
"6233","Lewisetta","W4-VA",1,"MVP-JR-1","B330",25,17
"6234","Lewisetta","W4-VA",3,"MVP-JR-1","B330",51,42
"6236","YorkRiver","W3-FL",2,"MVP-FL-5","E481",48,26
"6237","YorkRiver","W3-FL",1,"MVP-FL-5","E481",40,20
"6239","YorkRiver","W1-TX",2,"MVP-TX-6","C384",39,36
"6240","YorkRiver","W1-TX",1,"MVP-TX-6","C384",30,21
"6241","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-5","A549",20,14
"6242","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-5","A549",49,35
"6243","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-5","A549",31,23
"6244","YorkRiver","W4-VA",1,"MVP-JR-4","C158",33,19
"6245","YorkRiver","W4-VA",2,"MVP-JR-4","C158",38,23
"6247","YorkRiver","S1-LOLA",2,"MVP-LOLA-4","A897",46,31
"6248","YorkRiver","S1-LOLA",1,"MVP-LOLA-4","A897",46,31
"6249","Lewisetta","W3-FL",3,"MVP-FL-3","E106",86,51
"6250","Lewisetta","W3-FL",2,"MVP-FL-3","E106",53,28
"6251","Lewisetta","W3-FL",1,"MVP-FL-3","E106",44,30
"6252","Lewisetta","W3-FL",3,"MVP-FL-3","E089",73,40
"6253","Lewisetta","W3-FL",2,"MVP-FL-3","E089",43,25
"6254","Lewisetta","W3-FL",1,"MVP-FL-3","E089",36,27
"6255","Lewisetta","W3-FL",2,"MVP-FL-2","E050",44,26
"6256","Lewisetta","W3-FL",1,"MVP-FL-2","E050",42,26
"6257","Lewisetta","W3-FL",3,"MVP-FL-2","E050",62,41
"6258","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",15,13
"6259","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",20,15
"6260","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",24,16
"6261","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",23,18
"6262","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",43,30
"6263","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",21,16
"6264","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",18,14
"6265","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",21,15
"6266","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",13,10
"6267","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",20,15
"6268","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",23,19
"6269","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",13,10
"6270","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",18,15
"6271","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",19,14
"6272","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",23,14
"6273","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E221",58,42
"6274","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E221",37,23
"6275","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E221",31,20
"6276","Lewisetta","W2-LA",3,"MVP-LA-1","A045",112,65
"6277","Lewisetta","W2-LA",2,"MVP-LA-1","A045",52,30
"6278","Lewisetta","W2-LA",1,"MVP-LA-1","A045",45,26
"6279","Lewisetta","W4-VA",3,"MVP-JR-3","B355",52,38
"6280","Lewisetta","W4-VA",2,"MVP-JR-3","B355",32,30
"6281","Lewisetta","W4-VA",1,"MVP-JR-3","B355",25,19
"6282","YorkRiver","W2-LA",3,"MVP-LA-6","A870",43,40
"6283","YorkRiver","W2-LA",2,"MVP-LA-6","A870",31,30
"6284","YorkRiver","W2-LA",1,"MVP-LA-6","A870",28,24
"6285","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-2","A327",43,34
"6286","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-2","A327",40,34
"6287","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-2","A327",67,57
"6288","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-1","B155",47,36
"6289","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-1","B155",37,23
"6290","Lewisetta","S2-DEBY",3,"MVP-DEBY-3","A024",76,51
"6291","Lewisetta","S2-DEBY",2,"MVP-DEBY-3","A024",46,34
"6292","Lewisetta","S2-DEBY",1,"MVP-DEBY-3","A024",40,30
"6293","Lewisetta","W6-ME",1,"MVP-ME-1","2044",34,23
"6295","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-5","A542",43,29
"6296","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-5","A542",58,43
"6297","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-5","A542",37,26
"6298","Lewisetta","W4-VA",1,"MVP-JR-1","2056",31,29
"6299","Lewisetta","W4-VA",2,"MVP-JR-1","2056",36,27
"6300","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","DEBY-1-extra",44,27
"6301","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","DEBY-1-extra",26,24
"6302","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","DEBY-1-extra",22,19
"6303","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","DEBY-1-extra",24,16
"6304","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","DEBY-1-extra",27,22
"6305","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","DEBY-1-extra",27,18
"6306","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","DEBY-1-extra",23,15
"6307","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","DEBY-1-extra",19,13
"6308","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","DEBY-1-extra",36,20
"6309","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","DEBY-1-extra",14,13
"6310","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","DEBY-1-extra",32,22
"6311","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","DEBY-1-extra",13,10
"6312","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","DEBY-1-extra",62,39
"6313","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","DEBY-1-extra",12,9
"6314","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","DEBY-1-extra",15,10
"6316","Lewisetta","W6-ME",1,"MVP-ME-3","A238",42,30
"6317","Lewisetta","W2-LA",1,"MVP-LA-1","A054",40,34
"6318","Lewisetta","W2-LA",2,"MVP-LA-1","A054",45,34
"6319","Lewisetta","W2-LA",3,"MVP-LA-1","A054",87,39
"6320","Lewisetta","W2-LA",1,"MVP-LA-3","A164",40,28
"6321","Lewisetta","W2-LA",3,"MVP-LA-3","A164",73,47
"6322","Lewisetta","W2-LA",2,"MVP-LA-3","A164",50,34
"6323","Lewisetta","W4-VA",2,"MVP-JR-2","B337",33,26
"6324","Lewisetta","W4-VA",1,"MVP-JR-2","B337",27,19
"6325","Lewisetta","W4-VA",3,"MVP-JR-2","B337",65,42
"6326","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-6","C344",34,25
"6327","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-6","C344",37,29
"6328","YorkRiver","W1-TX",3,"MVP-TX-5","C011",48,32
"6329","YorkRiver","W1-TX",2,"MVP-TX-5","C011",46,33
"6330","YorkRiver","W1-TX",1,"MVP-TX-5","C011",39,24
"6331","YorkRiver","W2-LA",2,"MVP-LA-5","C231",26,20
"6332","YorkRiver","W2-LA",3,"MVP-LA-5","C231",48,34
"6333","YorkRiver","W2-LA",1,"MVP-LA-5","C231",26,18
"6334","Lewisetta","W2-LA",1,"MVP-LA-3","A171",43,25
"6335","Lewisetta","W2-LA",3,"MVP-LA-3","A171",80,50
"6336","Lewisetta","W2-LA",2,"MVP-LA-3","A171",47,27
"6337","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-2","A351",44,29
"6338","Lewisetta","H2-SEEDMIX",3,"MVP-SEEDMIX-2","A351",78,52
"6339","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-2","A351",53,39
"6340","YorkRiver","W2-LA",1,"MVP-LA-4","A497",28,20
"6341","YorkRiver","W2-LA",3,"MVP-LA-4","A497",45,35
"6342","YorkRiver","W2-LA",2,"MVP-LA-4","A497",32,24
"6343","Lewisetta","S1-LOLA",1,"MVP-LOLA-1","B188",39,25
"6344","Lewisetta","S1-LOLA",2,"MVP-LOLA-1","B188",48,28
"6346","YorkRiver","W6-ME",1,"MVP-ME-6","A629",38,22
"6347","YorkRiver","W6-ME",2,"MVP-ME-6","A629",40,25
"6348","Lewisetta","W2-LA",1,"MVP-LA-1","A043",29,22
"6349","Lewisetta","W1-TX",2,"MVP-TX-1","E146",56,32
"6350","Lewisetta","W1-TX",1,"MVP-TX-1","E146",49,27
"6351","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-3","B123",38,29
"6352","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-3","B123",43,30
"6353","Lewisetta","H2-SEEDMIX",3,"MVP-SEEDMIX-3","B123",89,61
"6354","YorkRiver","S2-DEBY",2,"MVP-DEBY-6","E528",30,18
"6355","YorkRiver","S2-DEBY",3,"MVP-DEBY-6","E528",69,48
"6356","YorkRiver","S2-DEBY",1,"MVP-DEBY-6","E528",28,18
"6357","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-6","C325",40,27
"6358","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-6","C325",36,22
"6359","YorkRiver","W5-NH",1,"MVP-NH-4","A472",46,25
"6360","YorkRiver","W5-NH",2,"MVP-NH-4","A472",50,33
"6361","Lewisetta","S2-DEBY",3,"MVP-DEBY-2","E160",65,46
"6362","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","E160",24,15
"6363","Lewisetta","S2-DEBY",2,"MVP-DEBY-2","E160",29,22
"6364","YorkRiver","W6-ME",2,"MVP-ME-6","A617",47,29
"6365","YorkRiver","W6-ME",1,"MVP-ME-6","A617",41,23
"6366","Lewisetta","W5-NH",3,"MVP-NH-1","B223",32,26
"6367","Lewisetta","W5-NH",2,"MVP-NH-1","B223",32,23
"6368","Lewisetta","W5-NH",1,"MVP-NH-1","B223",31,26
"6369","Lewisetta","S1-LOLA",3,"MVP-LOLA-3","A276",61,37
"6370","Lewisetta","S1-LOLA",2,"MVP-LOLA-3","A276",36,23
"6371","Lewisetta","S1-LOLA",1,"MVP-LOLA-3","A276",34,20
"6372","Lewisetta","W3-FL",1,"MVP-FL-2","E072",36,25
"6373","Lewisetta","W3-FL",2,"MVP-FL-2","E072",39,26
"6374","Lewisetta","W3-FL",3,"MVP-FL-2","E072",58,39
"6375","YorkRiver","W4-VA",1,"MVP-JR-5","MVP-JR-5-extra",12,9
"6376","YorkRiver","W4-VA",1,"MVP-JR-5","MVP-JR-5-extra",17,10
"6377","YorkRiver","W4-VA",1,"MVP-JR-5","MVP-JR-5-extra",17,13
"6378","YorkRiver","W4-VA",1,"MVP-JR-5","MVP-JR-5-extra",13,9
"6379","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A138",31,22
"6380","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","A138",40,22
"6381","Lewisetta","S2-DEBY",3,"MVP-DEBY-1","A138",70,51
"6382","YorkRiver","W5-NH",2,"MVP-NH-6","C083",39,28
"6383","YorkRiver","W5-NH",1,"MVP-NH-6","C083",33,25
"6384","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-5","A568",32,21
"6385","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-5","A568",30,21
"6386","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-5","A568",30,19
"6387","YorkRiver","W2-LA",1,"MVP-LA-6","LA-6-extra",16,13
"6388","YorkRiver","W2-LA",1,"MVP-LA-6","LA-6-extra",14,11
"6389","YorkRiver","W2-LA",1,"MVP-LA-6","LA-6-extra",15,10
"6390","Lewisetta","W1-TX",3,"MVP-TX-3","E011-D720",51,37
"6391","Lewisetta","W1-TX",1,"MVP-TX-3","E011-D720",27,18
"6392","Lewisetta","W1-TX",2,"MVP-TX-3","E011-D720",33,25
"6393","YorkRiver","W2-LA",2,"MVP-LA-5","C206",24,20
"6394","YorkRiver","W2-LA",1,"MVP-LA-5","C206",25,19
"6395","YorkRiver","W1-TX",1,"MVP-TX-4","C254",29,19
"6396","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E230",34,21
"6397","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E230",30,17
"6398","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E230",49,33
"6399","YorkRiver","W1-TX",3,"MVP-TX-5","C026",60,46
"6400","YorkRiver","W1-TX",1,"MVP-TX-5","C026",30,21
"6401","YorkRiver","W1-TX",2,"MVP-TX-5","C026",35,26
"6402","YorkRiver","S2-DEBY",1,"MVP-DEBY-6","E530",29,20
"6403","YorkRiver","S2-DEBY",2,"MVP-DEBY-6","E530",33,24
"6405","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-1","B147",30,22
"6407","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-1","B147",24,18
"6408","Lewisetta","W1-TX",1,"MVP-TX-3","E032",31,25
"6409","Lewisetta","W1-TX",3,"MVP-TX-3","E032",73,51
"6410","Lewisetta","W1-TX",2,"MVP-TX-3","E032",38,29
"6411","Lewisetta","W5-NH",2,"MVP-NH-2","B246",37,23
"6412","Lewisetta","W5-NH",1,"MVP-NH-2","B246",35,22
"6413","YorkRiver","W6-ME",3,"MVP-ME-6","A651",59,40
"6414","YorkRiver","W6-ME",2,"MVP-ME-6","A651",39,21
"6415","YorkRiver","W6-ME",1,"MVP-ME-6","A651",34,20
"6416","Lewisetta","W2-LA",3,"MVP-LA-3","A165",72,42
"6417","Lewisetta","W2-LA",1,"MVP-LA-3","A165",36,29
"6418","Lewisetta","W2-LA",2,"MVP-LA-3","A165",43,33
"6420","YorkRiver","S1-LOLA",1,"MVP-LOLA-6","E462",40,27
"6421","YorkRiver","S1-LOLA",2,"MVP-LOLA-6","E462",45,30
"6422","YorkRiver","W3-FL",3,"MVP-FL-6","E550",68,39
"6423","YorkRiver","W3-FL",1,"MVP-FL-6","E550",47,26
"6424","YorkRiver","W3-FL",2,"MVP-FL-6","E550",54,29
"6425","YorkRiver","W1-TX",2,"MVP-TX-5","C014",38,25
"6426","YorkRiver","W1-TX",3,"MVP-TX-5","C014",32,23
"6427","YorkRiver","W1-TX",1,"MVP-TX-5","C014",34,19
"6428","YorkRiver","W3-FL",2,"MVP-FL-6","E575",37,22
"6429","YorkRiver","W3-FL",3,"MVP-FL-6","E575",60,39
"6430","YorkRiver","W3-FL",1,"MVP-FL-6","E575",35,19
"6431","YorkRiver","W4-VA",2,"MVP-JR-6","A805",32,19
"6432","YorkRiver","W4-VA",1,"MVP-JR-6","A805",30,17
"6433","YorkRiver","W4-VA",3,"MVP-JR-6","A805",63,37
"6434","YorkRiver","W1-TX",3,"MVP-TX-6","C395",38,22
"6435","YorkRiver","W1-TX",2,"MVP-TX-6","C395",32,20
"6436","YorkRiver","W1-TX",1,"MVP-TX-6","C395",28,15
"6437","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A768",20,15
"6438","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A768",19,15
"6439","Lewisetta","W6-ME",1,"MVP-ME-3","A230",28,20
"6441","YorkRiver","W4-VA",1,"MVP-JR-6","A791",35,24
"6442","YorkRiver","W4-VA",2,"MVP-JR-6","A791",39,24
"6443","YorkRiver","H1-HYBRIDMIX",3,"MVP-LARMIX-5","A731",68,53
"6444","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-5","A731",29,19
"6445","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-5","A731",29,20
"6446","Lewisetta","S2-DEBY",1,"MVP-DEBY-3","A036",36,30
"6447","Lewisetta","S2-DEBY",3,"MVP-DEBY-3","A036",40,29
"6448","Lewisetta","S2-DEBY",2,"MVP-DEBY-3","A036",43,32
"6449","Lewisetta","S2-DEBY",2,"MVP-DEBY-3","A039",33,24
"6450","Lewisetta","S2-DEBY",1,"MVP-DEBY-3","A039",29,24
"6451","Lewisetta","W2-LA",2,"MVP-LA-1","A062",41,38
"6452","Lewisetta","W2-LA",1,"MVP-LA-1","A062",40,35
"6453","YorkRiver","W4-VA",1,"MVP-JR-4","C128",31,24
"6454","YorkRiver","W4-VA",3,"MVP-JR-4","C128",48,40
"6455","YorkRiver","W4-VA",2,"MVP-JR-4","C128",37,29
"6456","YorkRiver","W4-VA",3,"MVP-JR-6","A809",65,48
"6457","YorkRiver","W4-VA",1,"MVP-JR-6","A809",25,19
"6458","YorkRiver","W4-VA",2,"MVP-JR-6","A809",32,23
"6459","YorkRiver","W4-VA",1,"MVP-JR-4","C152",31,21
"6460","YorkRiver","W4-VA",2,"MVP-JR-4","C152",34,22
"6461","YorkRiver","W4-VA",3,"MVP-JR-4","C152",54,42
"6462","YorkRiver","W5-NH",1,"MVP-NH-6","C082",36,22
"6463","YorkRiver","W5-NH",2,"MVP-NH-6","C082",37,25
"6464","YorkRiver","W1-TX",2,"MVP-TX-4","C253",40,31
"6465","YorkRiver","W1-TX",1,"MVP-TX-4","C253",33,26
"6466","YorkRiver","W4-VA",3,"MVP-JR-4","C145",67,49
"6467","YorkRiver","W4-VA",2,"MVP-JR-4","C145",42,25
"6468","YorkRiver","W4-VA",1,"MVP-JR-4","C145",38,23
"6469","YorkRiver","W3-FL",3,"MVP-FL-5","E463",49,36
"6470","YorkRiver","W3-FL",2,"MVP-FL-5","E463",46,28
"6471","YorkRiver","W3-FL",1,"MVP-FL-5","E463",42,25
"6472","Lewisetta","W3-FL",1,"MVP-FL-3","E102",36,29
"6473","Lewisetta","W3-FL",3,"MVP-FL-3","E102",67,40
"6474","Lewisetta","W3-FL",2,"MVP-FL-3","E102",41,27
"6476","YorkRiver","W1-TX",1,"MVP-TX-4","C266",39,27
"6477","YorkRiver","W1-TX",2,"MVP-TX-4","C266",44,28
"6478","YorkRiver","S2-DEBY",2,"MVP-DEBY-4","E613",30,37
"6480","YorkRiver","S2-DEBY",1,"MVP-DEBY-4","E613",30,21
"6481","YorkRiver","S2-DEBY",1,"MVP-DEBY-4","E597",41,25
"6482","YorkRiver","S2-DEBY",2,"MVP-DEBY-4","E597",47,29
"6483","YorkRiver","S2-DEBY",3,"MVP-DEBY-4","E597",67,49
"6484","Lewisetta","S2-DEBY",2,"MVP-DEBY-2","E159",31,24
"6485","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","E159",26,18
"6486","Lewisetta","S2-DEBY",3,"MVP-DEBY-2","E159",52,40
"6487","YorkRiver","W2-LA",1,"MVP-LA-6","A889",34,23
"6488","YorkRiver","W2-LA",2,"MVP-LA-6","A889",36,23
"6489","YorkRiver","W2-LA",2,"MVP-LA-6","A863",34,26
"6490","YorkRiver","W2-LA",1,"MVP-LA-6","A863",29,21
"6491","Lewisetta","W3-FL",1,"MVP-FL-1","B438",45,26
"6492","Lewisetta","W3-FL",2,"MVP-FL-1","B438",45,23
"6493","YorkRiver","W1-TX",3,"MVP-TX-6","C387",32,22
"6494","YorkRiver","W1-TX",2,"MVP-TX-6","C387",40,27
"6495","YorkRiver","W1-TX",1,"MVP-TX-6","C387",28,18
"6496","Lewisetta","W4-VA",2,"MVP-JR-3","B365",37,25
"6497","Lewisetta","W4-VA",3,"MVP-JR-3","B365",58,40
"6498","Lewisetta","W4-VA",1,"MVP-JR-3","B365",34,28
